song,artist,class,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
Summertime Sadness,Lana Del Rey & Cedric Gervais,0,5lu3zAHbQKwcCQRls0kxW8,4,0.572,0.81,1,-5.791,0,0.0557,0.0147,6.94e-06,0.13,0.106,126.045,214912,4
For You,Rick Nelson,0,6YnmHAcCismbkSBRmtmEaA,28,0.714,0.443,0,-11.751,1,0.0316,0.734,0.0,0.0952,0.831,120.246,137160,4
Only You,Ringo Starr,0,42eZC1LaQ3qioZWVLisVT6,43,0.83,0.303,4,-16.004,1,0.0371,0.13,0.000447,0.0825,0.882,96.752,207240,4
The Way You Do The Things You Do,UB40,0,6ozp716QFraV8OrewK6ln4,52,0.865,0.414,5,-13.256,0,0.168,0.225,0.00159,0.0425,0.937,80.852,182467,4
Convention '72,The Delegates,0,04q5hjlNHcvn89VceyMUpW,29,0.753,0.565,5,-9.056,0,0.0488,0.598,3.09e-06,0.127,0.648,131.953,198027,4
Automatic,The Pointer Sisters,0,38TuEl4QqLM1VtJ5LK6FK0,50,0.803,0.656,5,-7.53,1,0.0556,0.0934,0.0,0.324,0.926,110.544,287013,4
I Remember You,Skid Row,0,4ZpXHlV2vQVfPXUvbDSZ92,68,0.345,0.531,0,-12.708,1,0.0305,0.00642,7.28e-06,0.14,0.49,176.302,313693,4
I'll Make Love To You,Boyz II Men,0,61sQYdFNS6sEBYCyr1q5gn,62,0.567,0.501,2,-8.038,1,0.0241,0.0995,0.0,0.0986,0.2,142.589,236773,3
Cracklin' Rosie,Neil Diamond,0,5pkd9ib1RgbkAd1R9bIOCa,65,0.562,0.503,1,-14.836,1,0.0335,0.319,0.0,0.163,0.846,127.827,179933,4
...Ready For It?,Taylor Swift,0,2yLa0QULdQr0qAIvVwN6B5,78,0.613,0.764,2,-6.509,1,0.136,0.0527,0.0,0.197,0.417,160.015,208187,4
Mr. Wendal,Arrested Development,0,5DOYik1z3Of1wAFfY3dYbC,55,0.884,0.37,8,-11.353,1,0.112,0.0188,0.00423,0.026,0.883,109.997,247507,4
I Knew You Were Waiting (For Me),Aretha Franklin & George Michael,0,2XgDgIsVUOt9Lov5G4Wruy,54,0.717,0.837,4,-5.49,1,0.0457,0.266,0.0,0.235,0.68,107.989,238000,4
Boo'd Up,Ella Mai,0,0At2qAoaVjIwWNAqrscXli,67,0.561,0.779,10,-5.107,0,0.0531,0.0862,0.0,0.078,0.235,81.965,256064,4
Franchise,Travis Scott Featuring Young Thug & M.I.A.,0,6qUabsNxudatEFedWGHoDh,64,0.859,0.77,8,-5.358,0,0.345,0.0056,0.0,0.0731,0.348,155.025,207394,4
I Don't Like To Sleep Alone,Paul Anka with Odia Coates,0,712PbAvjMYyd2aqVCj0LIi,0,0.497,0.399,9,-10.909,1,0.0312,0.353,6.95e-06,0.169,0.474,123.974,276253,4
It's The Same Old Song,Four Tops,0,7d1ustAIlXG7ht5Q4IOv7s,59,0.704,0.678,2,-9.121,0,0.0295,0.143,0.0,0.119,0.977,125.185,166400,4
Love's Been A Little Bit Hard On Me,Juice Newton,0,6K1b1cx8qPa6kFMPdtbdLE,41,0.609,0.791,9,-8.71,1,0.0317,0.114,0.0169,0.077,0.936,144.341,194733,4
Hooray For Hazel,Tommy Roe,0,3koPNalAOcO8orv2MBvxen,29,0.656,0.795,9,-7.338,1,0.0314,0.0328,3.42e-06,0.0898,0.96,116.475,149547,4
Hands To Myself,Selena Gomez,0,1IVF7z4WkiGixsnKc6EMzg,0,0.811,0.507,5,-7.161,0,0.117,0.0146,2.14e-06,0.342,0.438,111.016,200680,4
Treat Her Right,Roy Head And The Traits,0,2dq2J24oIF67Uvttut4dv7,49,0.599,0.622,0,-7.621,1,0.0571,0.4,0.00273,0.292,0.961,161.929,125893,4
It's Only Make Believe,Conway Twitty,0,1xVOttVNT27FBTD8iHjOfU,55,0.461,0.466,11,-9.627,1,0.0598,0.86,2.76e-05,0.135,0.251,128.537,132027,4
Higher Love,Steve Winwood,0,4ZExvJvQXPEeYzGU0N3THi,64,0.696,0.78,5,-12.159,1,0.0415,0.0427,0.149,0.298,0.954,98.699,351507,4
Gangsta Lovin',Eve Featuring Alicia Keys,0,0WgLpgUdThEpA5L5K0SKq7,61,0.723,0.84,1,-3.523,0,0.0608,0.0619,0.0,0.0945,0.827,94.332,239267,4
Venus,Frankie Avalon,0,5kqXQHIgQ6UfFP9LfqPNgG,45,0.576,0.347,10,-18.755,1,0.0317,0.852,0.599,0.124,0.85,114.883,144483,4
Where Have You Been,Rihanna,0,5WQQIDU3HRaMyPkob8mpFb,79,0.719,0.847,0,-6.34,0,0.0916,0.00201,0.0204,0.221,0.444,127.963,242680,4
"Wasted On The Way,Crosby", Stills & Nash,0,3LMe4h7CrPLJrViTVzfDot,54,0.526,0.543,2,-12.895,1,0.0403,0.394,2.84e-05,0.234,0.744,153.668,171080,4
The Wanderer,Donna Summer,0,2tD4VPcIx0QPXphgKc73Gz,30,0.783,0.631,5,-12.06,1,0.0489,0.351,0.0131,0.152,0.77,137.179,227173,4
Donna The Prima Donna,Dion (Di Muci),0,63rsUrsIXI9eZ0OrrGUVoY,0,0.836,0.404,9,-10.711,1,0.056,0.138,0.00695,0.0728,0.908,139.037,170062,4
Can I Change My Mind,Tyrone Davis,0,0zyyaMpWRZNSx2GqAMFKX3,41,0.545,0.669,1,-6.239,0,0.0456,0.314,0.0,0.0553,0.886,102.041,177733,4
Anything For You,Gloria Estefan & Miami Sound Machine,0,7dTh87uqofE5LaDIxg9kPd,0,0.608,0.493,6,-8.891,1,0.0295,0.305,0.558,0.102,0.195,143.925,223852,4
Down,Jay Sean Featuring Lil Wayne,0,6Ph28ENj0Suh79QTKmTtyY,0,0.804,0.569,11,-6.165,0,0.0346,0.011,0.0391,0.104,0.899,132.0,232866,4
Livin' It Up,Ja Rule Featuring Case,0,52gqeRlrBE7hqMlRxEsi6y,66,0.874,0.768,6,-4.086,1,0.311,0.0554,0.0,0.041,0.636,106.095,257067,4
Good Luck Charm,Elvis Presley With The Jordanaires,0,4a523vS6eCweMMW2t7vLCg,51,0.601,0.564,11,-8.501,0,0.0404,0.641,0.0,0.39,0.808,120.848,145400,4
Carrie-Anne,The Hollies,0,4vDJqsXuvoVSbHwfjQVrFp,36,0.552,0.515,0,-11.032,1,0.0383,0.397,0.0,0.361,0.859,119.441,175400,4
Hotel Happiness,Brook Benton,0,2hhYxAqLdr49NaNFuifPAa,34,0.641,0.345,10,-13.745,1,0.0452,0.827,0.00895,0.0688,0.668,105.437,162640,4
Who Will You Run To,Heart,0,2G7ttyDosjWmunOYsNRm0C,51,0.601,0.73,2,-11.103,1,0.0361,0.203,2e-05,0.107,0.684,116.313,246400,4
Carrie,Europe,0,29wJiSQcze8HEmxkUQykyp,70,0.455,0.487,7,-7.112,1,0.0264,0.114,2.43e-06,0.358,0.139,136.482,272133,4
Watch Me,Silento,0,5RIVoVdkDLEygELLCniZFr,65,0.821,0.759,8,-8.541,1,0.121,0.247,0.0,0.321,0.962,140.01,185143,4
You Take My Breath Away,Rex Smith,0,3BCMsz55asr7Yr6DqB9N8D,47,0.313,0.6,11,-7.913,1,0.0357,0.476,2.56e-05,0.523,0.272,141.912,197453,4
Don't Tell Me,Madonna,0,7DOtIhTTpPZyjvbO509hSC,44,0.699,0.618,7,-7.338,1,0.0594,0.0502,0.000925,0.0914,0.679,99.965,280973,4
State of Shock,The Jacksons,0,1sLTxLJzyoBJiPzv420KAx,41,0.98,0.846,8,-7.696,0,0.139,0.283,0.149,0.052,0.891,121.562,271000,4
(Everything I Do) I Do It For You,Bryan Adams,0,6eBK3edMW7bEzecF1eCezc,64,0.526,0.365,1,-12.605,1,0.028,0.0775,1.35e-05,0.0618,0.253,131.253,394133,4
She Works Hard For The Money,Donna Summer,0,3FlOciKDqFlTMPeC7t92Qy,60,0.758,0.638,8,-13.01,0,0.0378,0.00486,0.0141,0.0938,0.984,136.502,320840,4
What's It Gonna Be?!,Busta Rhymes Featuring Janet,0,0FpLfrOyHblbDlHUsrPN1N,50,0.797,0.934,1,-4.507,1,0.0926,0.204,0.0,0.119,0.519,116.438,324400,4
You Got It,Roy Orbison,0,6r20M5DWYdIoCDmDViBxuz,70,0.649,0.618,9,-10.728,1,0.0265,0.596,1.46e-06,0.192,0.667,114.688,210267,4
Sink The Bismark,Johnny Horton,0,3ncplTQUYBcxi2cCTiqvKC,45,0.679,0.565,3,-12.405,1,0.0896,0.68,2.64e-05,0.0509,0.965,115.432,194400,4
Teenage Dream,Katy Perry,0,5jzKL4BDMClWqRguW5qZvh,73,0.719,0.798,10,-4.582,1,0.0361,0.0162,2.34e-06,0.134,0.591,120.011,227741,4
Raindrops,Dee Clark,0,6CqTD9nWwf8R1yPVkIVdF5,27,0.381,0.719,7,-7.613,1,0.0494,0.452,0.0,0.689,0.563,114.086,179665,1
Back For Good,Take That,0,6vcdzohhBSbNdsZBh5IRpQ,71,0.601,0.504,5,-9.761,1,0.0284,0.31,0.0,0.137,0.564,78.986,242267,4
Outta Control (Remix),50 Cent Feat. Mobb Deep,0,7BKi4ZcyMBXeAvJ1OPxhdV,55,0.77,0.587,8,-5.99,0,0.265,0.0268,0.0,0.0621,0.574,92.009,247973,4
Ride Wit Me,Nelly Featuring City Spud,0,4nqhpXmbCksSZ1I1QUf8Ac,0,0.761,0.565,7,-11.805,1,0.0618,0.0136,0.0256,0.0473,0.715,101.863,309920,4
Be My Baby,The Ronettes,0,1WN4uNclrDuczTO3bCr8s1,68,0.512,0.771,4,-7.006,1,0.0402,0.168,0.0,0.0895,0.803,129.639,160907,4
Just The Way You Are,Bruno Mars,0,7BqBn9nzAq8spo5e7cZ0dJ,82,0.635,0.841,5,-5.379,1,0.0422,0.0134,0.0,0.0622,0.424,109.021,220734,4
Cooler Than Me,Mike Posner,0,2V4bv1fNWfTcyRJKmej6Sj,75,0.768,0.82,7,-4.63,0,0.0474,0.179,0.0,0.689,0.625,129.965,213293,4
Twilight Zone,Golden Earring,0,3ztKHejzVoxJRKSZHFFMdJ,53,0.656,0.756,11,-6.516,0,0.0399,0.00785,3.49e-05,0.0927,0.542,118.56,478107,4
Raindrops Keep Fallin' On My Head,B.J. Thomas,0,1oOnOS4xNZOMpCT0lKTNo2,64,0.578,0.434,5,-10.865,1,0.0471,0.802,0.00102,0.277,0.75,106.364,178147,4
The Tracks Of My Tears,Johnny Rivers,0,3iUS3lyN8xZZxDNxMIZmw6,18,0.609,0.181,2,-18.062,1,0.0282,0.341,0.0,0.295,0.71,97.717,168680,4
Pink Shoe Laces,Dodie Stevens,0,2DifRe6kiKZjeB1IqFl2jJ,32,0.758,0.587,5,-10.462,0,0.107,0.678,0.0,0.324,0.882,85.81,145160,4
Here I Am (Come And Take Me),UB40,0,6YR2MkzMhojHBmW1TbXtZO,55,0.802,0.621,5,-7.932,0,0.0377,0.0975,0.0256,0.0627,0.81,95.906,242093,4
Behind These Hazel Eyes,Kelly Clarkson,0,0AKAxdNkwq9ZxRdW1DN9zW,61,0.548,0.889,9,-4.682,1,0.0382,0.00165,0.00109,0.197,0.425,90.048,198973,4
Love (Can Make You Happy),Mercy,0,7DeAxFh0hdupc0nzzM3jAa,36,0.29,0.261,4,-14.348,0,0.0346,0.143,7.69e-05,0.166,0.231,86.489,208293,4
Dancing With A Stranger,Sam Smith & Normani,0,3p8M4lPqHyHmGJ9oFMujiU,2,0.741,0.52,8,-7.513,1,0.0656,0.447,1.97e-06,0.222,0.347,102.998,171030,4
Ooh La La (I Can't Get Over You),Perfect Gentlemen,0,2obTnCmXErghJPwnXFw4tV,17,0.645,0.328,7,-11.329,0,0.0275,0.481,0.0,0.0812,0.296,136.433,286067,4
A Must To Avoid,Herman's Hermits,0,2rYKu9ogqK1BjYLt1bMsGt,23,0.51,0.71,4,-5.849,1,0.0281,0.0636,0.0,0.173,0.865,135.083,115240,4
All I Need,The Temptations,0,6mdLen2d7jtAzDig0GgKKA,31,0.594,0.632,10,-12.076,1,0.0291,0.354,0.0,0.153,0.743,98.121,190040,4
Father Figure,George Michael,0,0L0T4tMAaGqLgIVj1MOj9t,62,0.689,0.333,3,-13.288,1,0.0262,0.163,3.36e-05,0.0853,0.284,101.988,336667,4
Adult Education,Daryl Hall John Oates,0,3sIsG7vDZr17BVimMeZZQS,51,0.66,0.749,9,-7.282,0,0.0372,0.0371,3.74e-05,0.042,0.932,91.464,323613,4
Before You Go,Lewis Capaldi,0,2gMXnyrvIjhVBUZwvLZDMP,84,0.459,0.575,3,-4.858,1,0.0573,0.604,0.0,0.0885,0.183,111.881,215107,4
I Don't Wanna Cry,Mariah Carey,0,1hFtJ5rV3aAm58ErijHdFO,44,0.641,0.504,7,-12.486,1,0.031,0.197,9.62e-05,0.288,0.275,130.786,288827,4
I Cried A Tear,LaVern Baker,0,28dTB69zJBpBIiDH32Jp1M,28,0.348,0.179,9,-13.394,1,0.0315,0.93,0.0016,0.0992,0.547,169.232,155853,3
Here I Am Come & Take Me,Al Green,0,20wu6USlvWRghMOvUdfLgE,49,0.815,0.388,11,-12.238,0,0.0364,0.318,8.39e-05,0.0673,0.846,94.558,256693,4
Chantilly Lace,Big Bopper,0,07GtDOCxmye5KDWsTSACPk,56,0.489,0.806,3,-6.054,1,0.0858,0.841,2.96e-05,0.0687,0.944,172.269,145267,4
Pretty Little Angel Eyes,Curtis Lee,0,7nwsBDSDhzRq7XdnixgxXA,35,0.624,0.565,1,-8.164,0,0.0542,0.306,0.0,0.367,0.95,106.343,165213,4
Sheila,Tommy Roe,0,5Mzu8smN6fRBCaUaTytD1W,45,0.422,0.575,4,-8.993,1,0.107,0.275,0.0,0.062,0.475,135.63,127067,4
The Lover In Me,Sheena Easton,0,6pvIzUyq2yxvIEIK8i6hRs,31,0.818,0.808,7,-8.536,0,0.0467,0.0274,0.0,0.0592,0.931,115.221,301373,4
Lover Boy,Billy Ocean,0,2jG0csM6ow3nWyDv5g7mW6,0,0.846,0.581,4,-7.876,1,0.0576,0.27,0.685,0.288,0.799,116.994,281054,4
Someday,Glass Tiger,0,3dP6JMPtcDU5njCHITwJmO,44,0.626,0.781,2,-5.998,1,0.0302,0.221,0.0,0.112,0.704,100.081,217733,4
I Didn't Mean To Turn You On,Robert Palmer,0,4JF9MKFo5i85o5ap1JHKYE,48,0.68,0.485,5,-15.589,0,0.053,0.0937,0.696,0.255,0.967,120.657,224800,4
Bang!,AJR,0,5FQPpxOXsvkMN6v18gtpwY,71,0.74,0.517,1,-6.233,0,0.0506,0.0183,0.0,0.0558,0.698,139.917,170858,4
DJ Got Us Fallin' In Love,Usher Featuring Pitbull,0,5qxULZVAM943gPjtMaH5NX,43,0.639,0.907,7,-4.749,0,0.189,0.0444,0.0,0.114,0.699,120.954,214280,4
Deep Purple,Nino Tempo & April Stevens,0,5kJez8nvgq0HqhWy3UTQFx,36,0.507,0.32,5,-12.472,1,0.0305,0.881,2.59e-05,0.153,0.575,130.565,160133,3
So Gone,Monica,0,6BIcjFZIVDZxNAcofRFPx4,64,0.618,0.552,8,-6.863,1,0.0981,0.176,0.0,0.252,0.586,81.975,242773,4
Twisted,Keith Sweat,0,69QIVIjPMnI1ABLBqh9P1b,66,0.615,0.514,11,-9.759,1,0.0466,0.393,0.0,0.248,0.822,175.849,260667,4
Over And Over,The Dave Clark Five,0,5pZmKhBISjmTWzjsp1uMR0,37,0.542,0.862,5,-8.361,1,0.0667,0.245,1.69e-06,0.13,0.9,149.545,119800,4
Lucky You,Eminem Featuring Joyner Lucas,0,60SdxE8apGAxMiRrpbmLY0,75,0.876,0.786,10,-4.884,0,0.306,0.0627,0.0,0.127,0.575,153.068,244679,4
Blow Me (One Last Kiss),P!nk,0,4k80K0b6KZ2QjAYkXON7q6,67,0.597,0.919,7,-2.954,1,0.0439,0.000145,0.0,0.282,0.729,113.991,255587,4
That Lady (Part 1),The Isley Brothers,0,4MexO1G9TadTu0yWDB3T7Q,15,0.735,0.632,9,-4.095,1,0.152,0.0174,1.02e-05,0.328,0.715,132.061,211400,4
I Wanna Love You Forever,Jessica Simpson,0,5gZEhPrN1VLqTG1nIAXeNK,56,0.59,0.666,4,-4.047,0,0.0244,0.156,0.0,0.136,0.0743,104.042,263800,4
Mean Woman Blues,Roy Orbison,0,0xeSDTXE4yc7AyF5pleSe5,36,0.325,0.789,9,-7.861,1,0.102,0.608,7.64e-05,0.0687,0.69,165.972,143600,4
Every 1's A Winner,Hot Chocolate,0,5MXXbGYNmRHR7ULMvZYo5R,57,0.727,0.548,10,-7.393,1,0.0291,0.0621,0.516,0.133,0.929,107.826,289267,4
There It Go! (The Whistle Song),Juelz Santana,0,50UkypyQJbSQLaXHke5Yep,59,0.942,0.892,6,-6.363,0,0.196,0.023,0.000897,0.264,0.595,100.007,180493,4
Spiders & Snakes,Jim Stafford,0,1VREN3iKxfXrN6koXcXWPM,40,0.657,0.722,4,-9.014,1,0.0548,0.337,0.000694,0.164,0.904,163.735,186667,4
Freedom,Wham!,0,0PhU6i6Kei6x0CH3jocvA3,60,0.591,0.651,0,-12.882,1,0.0424,0.42,1.94e-06,0.129,0.824,132.538,302200,4
Don't Let The Sun Go Down On Me,George Michael/Elton John,0,6Zkulfbv0ebe7tukkftvd1,54,0.437,0.596,0,-8.01,1,0.0318,0.414,1.45e-05,0.701,0.274,138.447,347667,4
Feels So Good,Chuck Mangione,0,2M7EflZCPCqqRLB9hy5MDy,51,0.576,0.603,5,-9.603,1,0.0329,0.455,0.0537,0.0406,0.524,103.658,582733,4
A Holly Jolly Christmas,Burl Ives,0,77khP2fIVhSW23NwxrRluh,60,0.683,0.375,0,-13.056,1,0.0303,0.579,0.0,0.076,0.888,140.467,135533,4
"Cherry, Cherry",Neil Diamond,0,2SS3WeSe24ZqTlTSK4KzQZ,57,0.56,0.827,8,-4.157,1,0.0306,0.0271,0.00285,0.0551,0.904,84.383,163907,4
Earned It (Fifty Shades Of Grey),The Weeknd,0,4frLb7nWtsz2ymBE6k2GRP,74,0.659,0.291,2,-8.275,0,0.0348,0.405,0.0,0.0771,0.406,119.829,277680,3
Circus,Britney Spears,0,7jk7gqyEonmVVYahZN5zhW,75,0.791,0.733,6,-5.215,0,0.052,0.147,0.000381,0.0713,0.761,114.98,192360,4
Everybody Loves A Clown,Gary Lewis And The Playboys,0,7oyWv82I9J915DAspliyq7,35,0.604,0.757,2,-6.367,1,0.035,0.0948,8.45e-05,0.0723,0.649,135.574,145867,4
Good Life,OneRepublic,0,6OtCIsQZ64Vs1EbzztvAv4,72,0.634,0.69,6,-7.804,1,0.052,0.0771,0.0,0.132,0.645,94.988,253307,4
Deja Vu,J. Cole,0,6I6NX6tjGsxFAsIfGzY9lJ,72,0.657,0.421,9,-11.378,1,0.412,0.352,0.000218,0.187,0.181,174.063,264747,4
Doing It All For My Baby,Huey Lewis & The News,0,4c6KvhVNtJSCgNV6HfFhln,48,0.378,0.604,0,-12.381,1,0.0322,0.257,0.0,0.238,0.8,91.679,219867,4
Disco Inferno,50 Cent,0,69bHJ9qs5FrUJbKP8xU8uZ,73,0.925,0.659,3,-4.763,1,0.231,0.206,7.88e-05,0.279,0.71,97.018,214227,4
I Saw Her Again,The Mamas & The Papas,0,2UizutYVqaB33jCHbSoi0d,46,0.476,0.86,1,-5.976,0,0.0331,0.171,0.0309,0.235,0.894,121.715,193747,4
I Told You So,Carrie Underwood Featuring Randy Travis,0,0ZUo4YjG4saFnEJhdWp9Bt,79,0.519,0.749,6,-3.318,0,0.0405,0.271,0.0,0.119,0.29,147.905,199947,4
Uncle Albert/Admiral Halsey,Paul & Linda McCartney,0,3yEDrhVPvlR97iFGzxY5S3,3,0.375,0.551,7,-7.259,1,0.0288,0.378,1.18e-05,0.265,0.473,91.586,295520,4
You've Really Got A Hold On Me,The Miracles,0,7wLRmjiDYI6flIVzboUqSV,59,0.68,0.448,0,-8.398,1,0.0302,0.698,0.0,0.227,0.567,118.461,177707,3
Titanium,David Guetta Featuring Sia,0,0lHAMNU8RGiIObScrsRgmP,70,0.604,0.788,0,-3.673,0,0.103,0.0678,0.153,0.127,0.301,126.06,245040,4
A Little More Love,Olivia Newton-John,0,2g5egJm0qwJPKgpblzIHlI,41,0.717,0.414,8,-14.855,1,0.0365,0.0294,0.00935,0.0864,0.495,100.178,207013,4
Get Up And Boogie (That's Right),Silver Convention,0,66wkmlfx3H0Oqg1frvJjhu,41,0.797,0.552,7,-14.86,1,0.0303,0.117,0.00132,0.0806,0.967,104.988,172067,4
Steppin' Out (Gonna Boogie Tonight),Tony Orlando & Dawn,0,5iNEAEkOK1OtN6lqE4pLzg,22,0.627,0.631,2,-9.218,1,0.0361,0.246,0.0,0.0418,0.895,163.474,174467,4
Do You Remember?,Phil Collins,0,3TLtCHUaiMHcQcJVGVW2p2,66,0.677,0.509,5,-7.472,1,0.0252,0.114,0.0134,0.0659,0.525,93.042,275987,4
Turn The Beat Around,Vicki Sue Robinson,0,0XQxZZIgdcXBaxgL7zMKpK,46,0.708,0.94,7,-4.03,0,0.0593,0.162,5.62e-06,0.305,0.869,131.072,333827,4
Kiddio,Brook Benton,0,2FAHjuQfoqMht1pe3holgP,13,0.716,0.203,2,-18.354,1,0.0478,0.763,0.00158,0.255,0.761,108.384,160267,4
Give Me Just A Little More Time,Chairman Of The Board,0,76QPFpw6Ywq8D5KEFtQfGc,11,0.555,0.771,0,-4.804,1,0.0368,0.00427,0.0,0.0626,0.494,126.791,169427,4
"Dance, Dance",Fall Out Boy,0,0a7BloCiNzLDD9qSQHh5m7,77,0.622,0.961,11,-3.198,0,0.154,0.00523,0.0,0.0854,0.449,114.452,180267,4
Please Forgive Me,Bryan Adams,0,1HDaENkQhUMm16pjdxZvHn,53,0.587,0.456,9,-7.011,1,0.0262,0.516,0.0,0.104,0.144,134.11,355640,4
Roam,The B-52s,0,5fqcIHU6DhQtFKVO5XSdQs,58,0.636,0.939,9,-5.551,1,0.0837,0.0485,6.69e-06,0.271,0.694,134.937,295133,4
Don't Cry,Asia,0,3rZLNPadgHyZ2ST4UgrsI1,48,0.363,0.867,0,-8.635,1,0.0563,0.2,1.15e-06,0.134,0.491,147.93,210400,4
Beauty Is Only Skin Deep,The Temptations,0,5igKwBONSuxkQ99H0hk7Ut,41,0.655,0.547,0,-4.862,1,0.0425,0.093,0.0,0.0618,0.628,119.902,144507,4
Green Tambourine,The Lemon Pipers,0,240FNg8tSGXr9OGswVMuO6,43,0.509,0.627,7,-7.392,1,0.0284,0.321,0.00254,0.24,0.423,111.006,146427,4
Israelites,Desmond Dekker And The Aces,0,5U1GMgbXXM5eLvKUDnvqNS,33,0.709,0.5,10,-8.59,1,0.0488,0.812,1.88e-06,0.0915,0.973,73.359,157693,4
You Needed Me,Anne Murray,0,5d4E1hgkLyb7sXr5J3InnM,64,0.497,0.296,9,-10.756,1,0.0302,0.431,0.0,0.106,0.171,62.204,220267,4
I Knew I Loved You,Savage Garden,0,6nozDLxeL0TE4MS9GqYU1v,70,0.61,0.497,9,-9.88,1,0.0279,0.32,6.11e-05,0.0884,0.739,85.031,250360,4
Stand By Me,Ben E. King,0,3SdTKo2uVsxFblQjpScoHy,80,0.65,0.306,9,-9.443,1,0.0393,0.57,7.07e-06,0.0707,0.605,118.068,180056,4
The Power Of Love,Celine Dion,0,5kK1Iru9ogP3Iy1zsANU1n,71,0.546,0.519,8,-9.072,1,0.0291,0.36,0.00046,0.24,0.247,140.054,342400,4
Sunshine,Lil' Flip Featuring Lea,0,4s0o8TJHfX9LLHa0umnOzT,63,0.814,0.387,0,-9.867,1,0.0946,0.0248,0.0,0.131,0.792,93.961,225173,4
You Got It All,The Jets,0,1ePdl4tZOfuE730uEWfyKU,55,0.651,0.244,11,-15.855,0,0.029,0.216,0.0,0.0827,0.676,167.03,250600,4
Love Machine (Part 1),The Miracles,0,28WMPttAOsyV90WNiMXESa,5,0.822,0.92,2,-10.68,1,0.0414,0.0256,0.000981,0.2,0.503,140.713,404173,4
Dance Monkey,Tones And I,0,2XU0oxnq2qxCpomAAuJY8K,77,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,209438,4
'65 Love Affair,Paul Davis,0,5nBp8F6tekSrnFg8G2Pvug,38,0.647,0.686,2,-4.247,0,0.0274,0.432,6.19e-06,0.133,0.952,155.697,219813,4
The Way,Ariana Grande Featuring Mac Miller,0,06EL94D0TA27Ik0Ke5usbj,68,0.645,0.877,5,-3.208,0,0.113,0.294,0.0,0.0759,0.861,82.324,227027,4
Gotham City,R. Kelly,0,1OCFE38LYUf22diBKJ8Z4W,30,0.725,0.634,8,-5.519,0,0.0483,0.0303,0.0,0.296,0.452,135.793,285680,4
I Can't Stand It,Eric Clapton And His Band,0,0zxj7dVhYZq5ACyaDx5XIo,70,0.559,0.524,2,-11.64,0,0.0462,0.318,0.00094,0.933,0.652,93.85,289027,4
Stand Up,Ludacris Featuring Shawnna,0,2CtCwQhY0ZLvr8L2l8Bo6e,59,0.751,0.84,6,-4.855,1,0.349,0.367,0.0,0.0916,0.801,99.057,213760,4
Your Mama Don't Dance,Poison,0,0FO5CkdIFiKOJNETXTyCMS,52,0.534,0.931,1,-3.606,1,0.0613,0.0185,0.0,0.193,0.832,150.359,180493,4
The Loco-Motion,Kylie Minogue,0,2pX5qSgxQFwlrkjxph8fxb,61,0.748,0.915,3,-5.23,1,0.0376,0.385,0.0585,0.0235,0.763,129.0,193920,4
Down On Me,Jeremih Featuring 50 Cent,0,5ME7AGe4wFH0KVaJ5NUBJs,0,0.599,0.718,2,-10.526,1,0.0316,0.00976,0.951,0.099,0.435,160.005,231573,4
Loyal,Chris Brown Featuring Lil Wayne & French Montana Or Too $hort Or Tyga,0,5BrTUo0xP1wKXLJWUaGFtk,74,0.841,0.522,10,-5.963,0,0.049,0.0168,1.37e-06,0.188,0.616,99.059,264947,4
Love Is Like An Itching In My Heart,The Supremes,0,59tAS0swoeibMJQzySh6FH,38,0.715,0.579,0,-9.866,0,0.0289,0.0668,0.0,0.0942,0.806,129.684,177133,4
Closer,The Chainsmokers Featuring Halsey,0,7BKLCZ1jbUBVqRi2FVlTVw,84,0.748,0.524,8,-5.599,1,0.0338,0.414,0.0,0.111,0.661,95.01,244960,4
Teenage Dream,Glee Cast,0,2Igc5kWSzeztCCZInea9Mf,52,0.493,0.362,2,-9.56,1,0.0385,0.738,0.0,0.0966,0.65,129.657,225347,4
Signs,Five Man Electrical Band,0,5KWXi2eCYsC6ofIILjvG4V,49,0.446,0.731,2,-10.302,1,0.0519,0.243,0.0,0.0935,0.723,153.672,241693,4
Half-Breed,Cher,0,23jaOlnV7vHmly51DPBr35,43,0.646,0.467,9,-12.678,0,0.0325,0.524,0.0,0.329,0.877,102.704,167533,4
Reflections Of My Life,The Marmalade,0,2DASj6MN2XNsc2bttRBRbq,28,0.497,0.622,7,-6.404,1,0.0463,0.835,2.81e-05,0.944,0.407,94.712,306264,4
Ready Or Not,After 7,0,6AgDFWLbbAt2migXMbrhXT,56,0.733,0.566,8,-12.06,0,0.039,0.0966,0.0,0.074,0.775,141.94,275827,4
I Wish It Would Rain,The Temptations,0,1tjpccwiGZTMDfHr5VGCmT,54,0.388,0.449,3,-12.584,1,0.088,0.443,0.0,0.265,0.692,179.651,162707,4
It's A Sin,Pet Shop Boys,0,5fy4vfEtv6lzqLx2Mt7stF,66,0.544,0.86,0,-6.151,0,0.0489,0.206,0.00108,0.213,0.284,127.129,299253,4
Judas,Lady Gaga,0,0QkWikH5Z3U0f79T9iuF6c,70,0.661,0.937,10,-3.83,0,0.0744,0.000967,1.59e-05,0.355,0.535,131.001,249067,4
